CLUES,CLAVE DE LA INSTITUCION,NOMBRE DE LA INSTITUCION,CLAVE DE LA ENTIDAD,ENTIDAD,CLAVE DEL MUNICIPIO,MUNICIPIO,CLAVE DE LA LOCALIDAD,LOCALIDAD,CLAVE DE LA JURISDICCION,JURISDICCION,CLAVE DEL TIPO ESTABLECIMIENTO,NOMBRE TIPO ESTABLECIMIENTO,CLAVE DE TIPOLOGIA,NOMBRE DE TIPOLOGIA,CLAVE DE SUBTIPOLOGIA,NOMBRE DE SUBTIPOLOGIA,NOMBRE DE LA UNIDAD,NOMBRE COMERCIAL,CLAVE TIPO DE VIALIDAD,TIPO DE VIALIDAD,VIALIDAD,NUMERO EXTERIOR,NUMERO INTERIOR,CLAVE TIPO DE ASENTAMIENTO,TIPO DE ASENTAMIENTO,ASENTAMIENTO,CODIGO POSTAL,OBSERVACIONES DE LA DIRECCION,CLAVE ESTATUS DE OPERACION,ESTATUS DE OPERACION,RFC DEL ESTABLECIMIENTO,TELEFONO 1 DEL ESTABLECIMIENTO,EXTENSION TELEFONICA 1 DEL ESTABLECIMIENTO,TELEFONO 2 DEL ESTABLECIMIENTO,EXTENSION TELEFONICA 2 DEL ESTABLECIMIENTO,FECHA DE CONSTRUCCION,FECHA DE INICIO DE OPERACION,CLAVE UNIDAD MOVIL MARCA,UNIDAD MOVIL MARCA,UNIDAD MOVIL MARCA ESPECIFICA,UNIDAD MOVIL MODELO,CLAVE UNIDAD MOVIL PROGRAMA,UNIDAD MOVIL PROGRAMA,CLAVE UNIDAD MOVIL TIPO,UNIDAD MOVIL TIPO,CLAVE UNIDAD MOVIL TIPOLOGIA,UNIDAD MOVIL TIPOLOGIA,CLAVE DE LA INS ADM,NOMBRE DE LA INS ADM,CLAVE NIVEL ATENCION,NIVEL ATENCION,CLAVE ESTRATO UNIDAD,ESTRATO UNIDAD,CLAVE TIPO OBRA,TIPO OBRA,CLAVE PROPIEDAD DEL INMUEBLE,PROPIEDAD DEL INMUEBLE,LATITUD,LONGITUD,CLAVE ULTIMO MOVIMIENTO,ULTIMO MOVIMIENTO,FECHA ULTIMO MOVIMIENTO,COMENTARIOS DE LA VALIDACION,CLAVE MOTIVO BAJA,MOTIVO BAJA,FECHA EFECTIVA DE BAJA
CSIMO004715,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,97,TONALA,33,MANUEL AVILA CAMACHO (PONTE DURO),8,TONALÁ,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,MANUEL ÁVILA CAMACHO (PONTE DURO),MANUEL ÁVILA CAMACHO (PONTE DURO),5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,25.0,PUEBLO,MANUEL AVILA CAMACHO,30513.0,FRENTE A LA AGENCIA MUNICIPAL,1,EN OPERACION,IMS421231I45,9686880577,,,,15/01/1981,15/08/1981,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,15.811009,-93.589409,B,MODIFICACION,08/05/2014,,,,
CSIMO004720,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,97,TONALA,35,MIGUEL HIDALGO NUMERO UNO,8,TONALÁ,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,MIGUEL HIDALGO NO. 1,MIGUEL HIDALGO NO. 1,5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,7.0,COLONIA,MIGUEL HIDALGO 1,30504.0,DETRÁS E LA ESCUELA PRIMARIA FRENTE AL CAMPO DE FUTBOL,1,EN OPERACION,IMS421231I45,9686880577,,,,15/01/1981,15/08/1981,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,16.109338,-93.6971893,B,MODIFICACION,08/05/2014,,,,
CSIMO004732,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,97,TONALA,65,VICENTE GUERRERO,8,TONALÁ,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,VICENTE GUERRERO (TONALÁ),VICENTE GUERRERO (TONALÁ),5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,27.0,RANCHERÍA,VICENTE GUERRERO,30505.0,AL LADO DEL DOMO,1,EN OPERACION,IMS421231I45,9686880577,,,,15/01/1981,15/08/1981,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,16.0034162,-93.7489824,B,MODIFICACION,08/05/2014,,,,
CSIMO004744,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,97,TONALA,72,MIGUEL HIDALGO NUMERO DOS (VEINTE DE NOVIEMBRE),8,TONALÁ,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,MIGUEL HIDALGO NÚMERO DOS (20 DE NOVIEMBRE),MIGUEL HIDALGO NÚMERO DOS (20 DE NOVIEMBRE),5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,25.0,PUEBLO,MIGUEL HIDALGO NÚMERO DOS (VEINTE DE NOVIEMBRE),30507.0,FRENTE A DICONSA,1,EN OPERACION,IMS421231I45,9686880577,,,,15/01/1981,15/08/1981,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,15.95102,-93.808506,B,MODIFICACION,08/05/2014,,,,
CSIMO004756,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,97,TONALA,142,RAYMUNDO FLORES FUENTES,8,TONALÁ,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,RAYMUNDO FLORES FUENTES,RAYMUNDO FLORES FUENTES,5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,27.0,RANCHERÍA,RAYMUNDO FLORES FUENTES,30506.0,CONTRA ESQUINA DEL CAMPO DE FUTBOL,1,EN OPERACION,IMS421231I45,9686880577,,,,15/01/1981,15/08/1981,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,16.03674,-93.6203367,B,MODIFICACION,08/05/2014,,,,
CSIMO004761,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,69,PIJIJIAPAN,1830,CELESTINO GASCA VILLASEÑOR (NUEVO MILENIO),8,TONALÁ,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,CELESTINO GASCA VILLASEÑOR (NUEVO MILENIO),CELESTINO GASCA VILLASEÑOR (NUEVO MILENIO),5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,27.0,RANCHERÍA,NUEVO MILENIO CELESTINO GASCA VILLASEÑOR,30558.0,CERCA DEL PARQUE,1,EN OPERACION,IMS421231I45,9686880577,,,,15/01/2001,15/08/2001,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,15.80685,-93.361804,B,MODIFICACION,08/05/2014,,,,
CSIMO004773,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,98,TOTOLAPA,1,TOTOLAPA,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,TOTOLAPA,TOTOLAPA,5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,25.0,PUEBLO,TOTOLAPA,30330.0,A 500 MTS PARQUE CENTRAL Y RIO SALDO,1,EN OPERACION,IMS421231I45,9676783119,,,,01/01/1972,01/07/1972,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,2,URBANO,6.0,SIN MODIFICACION,1.0,PROPIO,16.5444444,-92.6811111,B,MODIFICACION,08/05/2014,,,,
CSIMO004785,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,99,LA TRINITARIA,1,LA TRINITARIA,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,LA TRINITARIA,LA TRINITARIA,5.0,CALLE,SUR PTE,SIN NUMERO  ,,25.0,PUEBLO,LA TRINITARIA,30160.0,9A CALLE SUR PTE ATRÁS DE LA GASOLINERA,1,EN OPERACION,IMS421231I45,9636322778,,,,22/08/1982,11/09/1983,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,2,URBANO,6.0,SIN MODIFICACION,1.0,PROPIO,16.117468,-92.054556,B,MODIFICACION,08/05/2014,,,,
CSIMO004790,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,99,LA TRINITARIA,11,ANGEL ALBINO CORZO,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,ÁNGEL ALBINO CORZO,ÁNGEL ALBINO CORZO,5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,25.0,PUEBLO,ANGEL ALBINO CORZO,30160.0,FRENTE AL CAMPO DE FUTBOL DEL PUEBLO,1,EN OPERACION,IMS421231I45,9626410323,,,,01/06/1991,01/06/1992,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,16.023781,-91.899803,B,MODIFICACION,08/05/2014,,,,
CSIMO004802,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,41,LA INDEPENDENCIA,441,SAN ANTONIO BUENAVISTA,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,SAN ANTONIO BUENAVISTA,SAN ANTONIO BUENAVISTA,5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,7.0,COLONIA,SAN ANTONIO BUENAVISTA,30173.0,A 30 MTS DE LA IGLESIA TESTIGOS DE JEHOVA,1,EN OPERACION,IMS421231I45,9636322778,,,,07/02/1982,24/08/1983,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,16.1536007,-91.6478688,B,MODIFICACION,08/05/2014,,,,
CSIMO004814,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,99,LA TRINITARIA,53,CUAUHTEMOC,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,CUAUHTÉMOC (LA TRINITARIA),CUAUHTÉMOC (LA TRINITARIA),5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,7.0,COLONIA,CUAUHTÉMOC,30167.0,JUNTO A LA CASA EJIDAL,1,EN OPERACION,IMS421231I45,9636322778,,,,11/10/1994,07/09/1995,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,16.1088889,-91.6161111,B,MODIFICACION,08/05/2014,,,,
CSIMO004826,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,99,LA TRINITARIA,56,CHIHUAHUA,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,CHIHUAHUA,CHIHUAHUA,5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,25.0,PUEBLO,CHIHUAHUA,30160.0,CONTRA ESQUINA DEL PARQUE CENTRAL,1,EN OPERACION,IMS421231I45,9626410323,,,,01/10/1977,01/10/1980,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,16.030156,-91.97288,B,MODIFICACION,08/05/2014,,,,
CSIMO004831,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,99,LA TRINITARIA,59,LAS DELICIAS,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,LAS DELICIAS (LA TRINITARIA),LAS DELICIAS (LA TRINITARIA),5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,25.0,PUEBLO,LAS DELICIAS,30160.0,A DOS CUADRAS DEL PARQUE CENTRAL,1,EN OPERACION,IMS421231I45,9626410323,,,,01/05/1985,01/05/1986,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,15.969825,-91.860073,B,MODIFICACION,08/05/2014,,,,
CSIMO004843,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,99,LA TRINITARIA,73,LA ESPERANZA,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,LA ESPERANZA (LA TRINITARIA),LA ESPERANZA (LA TRINITARIA),5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,25.0,PUEBLO,LA ESPERANZA,30160.0,A 40 MTS DE LA CASA EJIDAL,1,EN OPERACION,IMS421231I45,9636322778,,,,13/07/1982,04/12/1983,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,2,URBANO,6.0,SIN MODIFICACION,1.0,PROPIO,16.1519444,-91.8683333,B,MODIFICACION,08/05/2014,,,,
CSIMO004855,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,99,LA TRINITARIA,114,LAZARO CARDENAS,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,LÁZARO CÁRDENAS (LA TRINITARIA),LÁZARO CÁRDENAS (LA TRINITARIA),5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,25.0,PUEBLO,LÁZARO CÁRDENAS,30160.0,ENFRENTE DE LA GASOLINERA,1,EN OPERACION,IMS421231I45,9636322778,,,,04/12/1982,22/11/1983,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,2,URBANO,6.0,SIN MODIFICACION,1.0,PROPIO,16.1239868,-91.8389056,B,MODIFICACION,08/05/2014,,,,
CSIMO004860,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,99,LA TRINITARIA,136,JOSE MARIA MORELOS,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,JOSÉ MARÍA MORELOS (LA TRINITARIA),JOSÉ MARÍA MORELOS (LA TRINITARIA),5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,25.0,PUEBLO,JOSÉ MARÍA MORELOS,30160.0,A DOS CUADRAS DE LA ENTRADA PRINCIPAL DEL PUEBLO,1,EN OPERACION,IMS421231I45,9626410323,,,,01/05/1979,01/05/1980,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,2,URBANO,6.0,SIN MODIFICACION,1.0,PROPIO,16.041458,-91.830727,B,MODIFICACION,08/05/2014,,,,
CSIMO004872,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,99,LA TRINITARIA,172,EL PORVENIR AGRARISTA,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,EL PORVENIR AGRARISTA,EL PORVENIR AGRARISTA,5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,25.0,PUEBLO,EL PORVENIR AGRARISTA,30160.0,ENFRENTE DE LA TIENDA COMUNITARIA,1,EN OPERACION,IMS421231I45,9636322778,,,,27/10/1984,07/10/1985,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,2,URBANO,6.0,SIN MODIFICACION,1.0,PROPIO,16.1651919,-91.8342693,B,MODIFICACION,08/05/2014,,,,
CSIMO004884,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,99,LA TRINITARIA,286,SANTA RITA,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,SANTA RITA (LA TRINITARIA),SANTA RITA (LA TRINITARIA),5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,25.0,PUEBLO,SANTA RITA,30160.0,A UN COSTADO DE BODEGAS DE MAIZ,1,EN OPERACION,IMS421231I45,9636322778,,,,02/06/1979,07/09/1980,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,16.1316667,-91.975,B,MODIFICACION,08/05/2014,,,,
CSIMO004896,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,99,LA TRINITARIA,292,SAN VICENTE,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,SAN VICENTE,SAN VICENTE,5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,7.0,COLONIA,SAN VICENTE,30168.0,JUNTO A LA CANCHA DE BASQUET BOL,1,EN OPERACION,IMS421231I45,9636322778,,,,03/05/1984,19/08/1985,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,16.1391667,-91.5713889,B,MODIFICACION,08/05/2014,,,,
CSIMO004901,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,99,LA TRINITARIA,319,VICENTE GUERRERO,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,VICENTE GUERRERO (LA TRINITARIA),VICENTE GUERRERO (LA TRINITARIA),5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,27.0,RANCHERÍA,VICENTE GUERRERO,30160.0,JUNTO AL TANQUE DE ALMACENAMIENTO DE AGUA,1,EN OPERACION,IMS421231I45,9626410323,,,,01/05/1991,01/05/1992,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,16.00436,-91.821061,B,MODIFICACION,08/05/2014,,,,
CSIMO004913,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,99,LA TRINITARIA,329,PLAN DE AYALA,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,PLAN DE AYALA (LA TRINITARIA),PLAN DE AYALA (LA TRINITARIA),5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,7.0,COLONIA,PLAN DE AYALA,30166.0,FRENTE A LA ESCUELA PRIMARIA,1,EN OPERACION,IMS421231I45,9626410323,,,,01/11/1980,01/11/1982,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,15.93916,-92.079936,B,MODIFICACION,08/05/2014,,,,
CSIMO004925,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,99,LA TRINITARIA,490,RODULFO FIGUEROA,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,RODULFO FIGUEROA,RODULFO FIGUEROA,5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,25.0,PUEBLO,RODULFO FIGUEROA,30160.0,JUNTO A LA BODEGA DE CONASUPO,1,EN OPERACION,IMS421231I45,9626410323,,,,01/09/1979,01/09/1980,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,15.8467404,-92.0625502,B,MODIFICACION,08/05/2014,,,,
CSIMO004930,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,19,COMITAN DE DOMINGUEZ,54,FRANCISCO J. MUJICA,3,COMITÁN,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,PESQUERIA J. MUJICA,PESQUERIA J. MUJICA,5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,27.0,RANCHERÍA,FRANCISCO J MÚJICA,30108.0,A DOS CUADRAS ESCUELA PRIMARIA,1,EN OPERACION,IMS421231I45,9676783119,,,,01/01/1981,01/05/1981,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,16.0511214,-92.2186882,B,MODIFICACION,08/05/2014,,,,
CSIMO004942,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,100,TUMBALA,22,HIDALGO JOSHIL,6,PALENQUE,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,HIDALGO JOSHIL,HIDALGO JOSHIL,24.0,CARRETERA,YAJALON - TUMBALA KM. 12,SIN NUMERO  ,,25.0,PUEBLO,HIDALGO JOSHIL,29920.0,KM. 12 CARRETERA ESTATAL YAJALON - TUMBALA,1,EN OPERACION,IMS421231I45,9196730527,,,,15/09/1979,10/03/1980,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,2,URBANO,6.0,SIN MODIFICACION,1.0,PROPIO,17.2275515,-92.3502439,B,MODIFICACION,08/05/2014,,,,
CSIMO004954,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,100,TUMBALA,25,JOLJAMIL,6,PALENQUE,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,JOLJAMIL,JOLJAMIL,5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,7.0,COLONIA,JOLJAMIL,29920.0,A UN COSTADO DE LA ESCUELA PRIMARIA 24 DE FEBRERO,1,EN OPERACION,IMS421231I45,9196730527,,,,20/02/1981,15/06/1981,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,17.2630475,-92.3223375,B,MODIFICACION,08/05/2014,,,,
CSIMO004966,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,100,TUMBALA,41,EL PORVENIR,6,PALENQUE,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,EL PORVENIR (TUMBALÁ),EL PORVENIR (TUMBALÁ),5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,27.0,RANCHERÍA,EL PORVENIR,29920.0,A UN COSTADO DE LA ESCUELA PRIMARIA DR. BALISARIO DOMINGUEZ PALENCIA,1,EN OPERACION,IMS421231I45,9196730527,,,,25/07/1980,20/02/1981,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,17.3432972,-92.3268911,B,MODIFICACION,08/05/2014,,,,
CSIMO004971,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,100,TUMBALA,45,MARISCAL SUBIKUSKI,6,PALENQUE,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,MARISCAL SUBIKUSKI,MARISCAL SUBIKUSKI,5.0,CALLE,SECTOR 3,SIN NUMERO  ,,25.0,PUEBLO,MARISCAL SUBIKUSKI,29920.0,SECTOR 3 A UN LADO DEL JARDIN DE NIÑOS JUAN ESCUTIA.,1,EN OPERACION,IMS421231I45,9196730527,,,,04/06/1979,04/06/1981,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,17.3325556,-92.3808333,B,MODIFICACION,08/05/2014,,,,
CSIMO004983,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,100,TUMBALA,49,VENUSTIANO CARRANZA,6,PALENQUE,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,VENUSTIANO CARRANZA (TUMBALÁ),VENUSTIANO CARRANZA (TUMBALÁ),5.0,CALLE,IGNACIO ZARAGOZA,SIN NUMERO  ,,13.0,EJIDO,VENUSTIANO CARRANZA,29925.0,IGNACIO ZARAGOZA S.N. ( AL LADO DE LA TIENDA DICONSA),1,EN OPERACION,IMS421231I45,9196730527,,,,20/09/1985,26/02/1986,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,17.304263,-92.172909,B,MODIFICACION,08/05/2014,,,,
CSIMO004995,IMO,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,7,CHIAPAS,100,TUMBALA,20,LA ESPERANZA MORRIZON,6,PALENQUE,1,DE CONSULTA EXTERNA,UMR,UNIDAD MÉDICA RURAL,99,NO ESPECIFICADO,ESPERANZA JOYETA,ESPERANZA JOYETA,5.0,CALLE,CENTRAL,SIN NUMERO  ,,25.0,PUEBLO,LA ESPERANZA MÓRRIZON,29921.0,CALLE CENTRAL AL LADO DE LA ESCUELA PRIMARIA,1,EN OPERACION,IMS421231I45,9196730527,,,,22/08/1979,22/03/1980,,,,,,,,,,,IMO,IMSS BIENESTAR PROGRAMA,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,17.257501,-92.203083,B,MODIFICACION,08/05/2014,,,,
